text,path,num_frames,width,height,trajectory_maps_path,videoid,mask_start_index,mask_end_index,box_path
"A rope is tied to a black bucket, which is being lowered onto a rocky surface near a body of water.",/datadrive3/pure_data/videos/6813964.mp4,363,622,1080,/datadrive3/pure_data/masks/6813964,6813964,0,362,/datadrive3/pure_data/boxs/6813964
"At a festive table adorned with party hats and cookies, people are gathered in a cheerful celebration, sharing laughter and joyous moments.",/datadrive3/pure_data/videos/6519600.mp4,329,1920,1080,/datadrive3/pure_data/masks/6519600,6519600,0,328,/datadrive3/pure_data/boxs/6519600
 long haired man posing,/datadrive3/pure_data/videos/6764737.mp4,1082,606,1080,/datadrive3/pure_data/masks/6764737,6764737,0,1081,/datadrive3/pure_data/boxs/6764737
 men playing smartphone while sitting,/datadrive3/pure_data/videos/6955186.mp4,244,606,1080,/datadrive3/pure_data/masks/6955186,6955186,0,243,/datadrive3/pure_data/boxs/6955186
 a young woman putting on a hood,/datadrive3/pure_data/videos/6944572.mp4,159,1920,1080,/datadrive3/pure_data/masks/6944572,6944572,0,158,/datadrive3/pure_data/boxs/6944572
 calm waves kissing the shore,/datadrive3/pure_data/videos/5708616.mp4,170,1920,1080,/datadrive3/pure_data/masks/5708616,5708616,0,169,/datadrive3/pure_data/boxs/5708616
 person s legs hanging near the water splashes,/datadrive3/pure_data/videos/5382534.mp4,277,1920,1080,/datadrive3/pure_data/masks/5382534,5382534,0,276,/datadrive3/pure_data/boxs/5382534
 girl flipping a brick,/datadrive3/pure_data/videos/5601076.mp4,240,606,1080,/datadrive3/pure_data/masks/5601076,5601076,0,239,/datadrive3/pure_data/boxs/5601076
 old man walking with a cane,/datadrive3/pure_data/videos/5770176.mp4,453,1920,1080,/datadrive3/pure_data/masks/5770176,5770176,0,452,/datadrive3/pure_data/boxs/5770176
 person playing a trombone,/datadrive3/pure_data/videos/5257926.mp4,944,1920,1080,/datadrive3/pure_data/masks/5257926,5257926,0,943,/datadrive3/pure_data/boxs/5257926
 women sitting on bed,/datadrive3/pure_data/videos/5084550.mp4,556,1920,1012,/datadrive3/pure_data/masks/5084550,5084550,0,555,/datadrive3/pure_data/boxs/5084550
 masked professional sanding guitar wood,/datadrive3/pure_data/videos/5058654.mp4,332,606,1080,/datadrive3/pure_data/masks/5058654,5058654,0,331,/datadrive3/pure_data/boxs/5058654
 creepy clown destroying car windshield with hammer,/datadrive3/pure_data/videos/5427790.mp4,638,1920,1012,/datadrive3/pure_data/masks/5427790,5427790,0,637,/datadrive3/pure_data/boxs/5427790
A person in a black T-shirt raises a glass bottle to their lips against a plain gray backdrop.,/datadrive3/pure_data/videos/5052484.mp4,181,1920,1080,/datadrive3/pure_data/masks/5052484,5052484,0,180,/datadrive3/pure_data/boxs/5052484
"A person in a red shirt sits at a cafe with a laptop, surrounded by bottles and lush greenery, beneath a neon sign.",/datadrive3/pure_data/videos/5051521.mp4,189,1920,1080,/datadrive3/pure_data/masks/5051521,5051521,0,188,/datadrive3/pure_data/boxs/5051521
 man walking in the woods,/datadrive3/pure_data/videos/5738699.mp4,354,1920,1080,/datadrive3/pure_data/masks/5738699,5738699,0,353,/datadrive3/pure_data/boxs/5738699
 a lawyer handing out the contract to the client,/datadrive3/pure_data/videos/5637942.mp4,240,606,1080,/datadrive3/pure_data/masks/5637942,5637942,0,239,/datadrive3/pure_data/boxs/5637942
 beautiful woman standing on a field,/datadrive3/pure_data/videos/5102867.mp4,299,606,1080,/datadrive3/pure_data/masks/5102867,5102867,0,298,/datadrive3/pure_data/boxs/5102867
 low angle shot of a boy with vr headset,/datadrive3/pure_data/videos/5302506.mp4,568,606,1080,/datadrive3/pure_data/masks/5302506,5302506,0,567,/datadrive3/pure_data/boxs/5302506
 a girl holding a lighted candle,/datadrive3/pure_data/videos/5435288.mp4,346,1920,1012,/datadrive3/pure_data/masks/5435288,5435288,0,345,/datadrive3/pure_data/boxs/5435288
 kid writing with a colored marker,/datadrive3/pure_data/videos/5601059.mp4,240,606,1080,/datadrive3/pure_data/masks/5601059,5601059,0,239,/datadrive3/pure_data/boxs/5601059
 a dog is biting and playing a ball,/datadrive3/pure_data/videos/5728458.mp4,294,1920,1080,/datadrive3/pure_data/masks/5728458,5728458,0,293,/datadrive3/pure_data/boxs/5728458
 men studying together,/datadrive3/pure_data/videos/5552585.mp4,303,606,1080,/datadrive3/pure_data/masks/5552585,5552585,0,302,/datadrive3/pure_data/boxs/5552585
 back view of mother and daughter walking with fruit basket,/datadrive3/pure_data/videos/5527128.mp4,288,1920,1080,/datadrive3/pure_data/masks/5527128,5527128,0,287,/datadrive3/pure_data/boxs/5527128
 dam square amsterdam church bells ringing,/datadrive3/pure_data/videos/5156874.mp4,670,1920,1080,/datadrive3/pure_data/masks/5156874,5156874,0,669,/datadrive3/pure_data/boxs/5156874
 couple looking at the camera,/datadrive3/pure_data/videos/5220210.mp4,316,1920,1080,/datadrive3/pure_data/masks/5220210,5220210,0,315,/datadrive3/pure_data/boxs/5220210
 close up video of a flame,/datadrive3/pure_data/videos/5592481.mp4,510,1920,1080,/datadrive3/pure_data/masks/5592481,5592481,0,509,/datadrive3/pure_data/boxs/5592481
 dentist explaining to her patient,/datadrive3/pure_data/videos/5356066.mp4,577,606,1080,/datadrive3/pure_data/masks/5356066,5356066,0,576,/datadrive3/pure_data/boxs/5356066
 a person walking on an unpaved pathway,/datadrive3/pure_data/videos/5623819.mp4,489,1920,1080,/datadrive3/pure_data/masks/5623819,5623819,0,488,/datadrive3/pure_data/boxs/5623819
 a woman lying down on the grass,/datadrive3/pure_data/videos/5617016.mp4,929,1920,1012,/datadrive3/pure_data/masks/5617016,5617016,0,928,/datadrive3/pure_data/boxs/5617016
"A perched blue bird stands still, reflected on the branch amidst the blurred forest background.",/datadrive3/pure_data/videos/5570163.mp4,182,1920,1080,/datadrive3/pure_data/masks/5570163,5570163,0,181,/datadrive3/pure_data/boxs/5570163
 couple lying on a hammock,/datadrive3/pure_data/videos/5364827.mp4,1343,1920,1012,/datadrive3/pure_data/masks/5364827,5364827,0,1342,/datadrive3/pure_data/boxs/5364827
 man and woman singing on the stage,/datadrive3/pure_data/videos/5390439.mp4,414,1920,1080,/datadrive3/pure_data/masks/5390439,5390439,0,413,/datadrive3/pure_data/boxs/5390439
 two female customer service employees in their cubicles,/datadrive3/pure_data/videos/5452533.mp4,420,1920,1080,/datadrive3/pure_data/masks/5452533,5452533,0,419,/datadrive3/pure_data/boxs/5452533
A person with tattoos on their arm is wearing white pants and is pulling a white ribbon with a golden balloon in the background.,/datadrive3/pure_data/videos/5750968.mp4,154,1920,1012,/datadrive3/pure_data/masks/5750968,5750968,0,153,/datadrive3/pure_data/boxs/5750968
A person is wearing a long sleeve shirt while working on a silver laptop with an island on the screen.,/datadrive3/pure_data/videos/5234090.mp4,326,1920,1080,/datadrive3/pure_data/masks/5234090,5234090,0,325,/datadrive3/pure_data/boxs/5234090
 man drinking a bottle of beer,/datadrive3/pure_data/videos/5052487.mp4,115,1920,1080,/datadrive3/pure_data/masks/5052487,5052487,0,114,/datadrive3/pure_data/boxs/5052487
 close up view of a woman talking on the phone,/datadrive3/pure_data/videos/5404696.mp4,342,1920,1080,/datadrive3/pure_data/masks/5404696,5404696,0,341,/datadrive3/pure_data/boxs/5404696
 young woman preparing breakfast for family,/datadrive3/pure_data/videos/5425729.mp4,251,1920,1080,/datadrive3/pure_data/masks/5425729,5425729,0,250,/datadrive3/pure_data/boxs/5425729
 a person typing on keyboard,/datadrive3/pure_data/videos/5377274.mp4,355,1920,1080,/datadrive3/pure_data/masks/5377274,5377274,0,354,/datadrive3/pure_data/boxs/5377274
 a person putting dried herbs in the mortar and pestle,/datadrive3/pure_data/videos/5480202.mp4,326,1920,1080,/datadrive3/pure_data/masks/5480202,5480202,0,325,/datadrive3/pure_data/boxs/5480202
 two hipster guys having pizza,/datadrive3/pure_data/videos/5156191.mp4,405,1920,1080,/datadrive3/pure_data/masks/5156191,5156191,0,404,/datadrive3/pure_data/boxs/5156191
 a woman singing with her music band,/datadrive3/pure_data/videos/5659596.mp4,169,1920,1012,/datadrive3/pure_data/masks/5659596,5659596,0,168,/datadrive3/pure_data/boxs/5659596
 a man playing with his dog,/datadrive3/pure_data/videos/5093517.mp4,300,1920,1080,/datadrive3/pure_data/masks/5093517,5093517,0,299,/datadrive3/pure_data/boxs/5093517
 close up shot of ballet shoes,/datadrive3/pure_data/videos/5124211.mp4,260,606,1080,/datadrive3/pure_data/masks/5124211,5124211,0,259,/datadrive3/pure_data/boxs/5124211
 pedestal shot of the beach in sunny day,/datadrive3/pure_data/videos/5756235.mp4,858,1920,1080,/datadrive3/pure_data/masks/5756235,5756235,0,857,/datadrive3/pure_data/boxs/5756235
 woman emerging from the water,/datadrive3/pure_data/videos/5118801.mp4,117,1920,1080,/datadrive3/pure_data/masks/5118801,5118801,0,116,/datadrive3/pure_data/boxs/5118801
 man wearing a space suit,/datadrive3/pure_data/videos/5285036.mp4,290,1920,1080,/datadrive3/pure_data/masks/5285036,5285036,0,289,/datadrive3/pure_data/boxs/5285036
 panning shot of yachts docked at a marina,/datadrive3/pure_data/videos/5506588.mp4,302,1920,1080,/datadrive3/pure_data/masks/5506588,5506588,0,301,/datadrive3/pure_data/boxs/5506588
 a man smiling while looking at the camera,/datadrive3/pure_data/videos/5658272.mp4,208,1920,1080,/datadrive3/pure_data/masks/5658272,5658272,0,207,/datadrive3/pure_data/boxs/5658272
 a woman aiming a handgun,/datadrive3/pure_data/videos/5243158.mp4,336,1920,1080,/datadrive3/pure_data/masks/5243158,5243158,0,335,/datadrive3/pure_data/boxs/5243158
 hostler brushing a horse,/datadrive3/pure_data/videos/5087752.mp4,249,606,1080,/datadrive3/pure_data/masks/5087752,5087752,0,248,/datadrive3/pure_data/boxs/5087752
"A serene lake with gentle ripples, surrounded by lush greenery, with a distant boat moving slowly under a clear blue sky.",/datadrive3/pure_data/videos/5124097.mp4,293,1920,1080,/datadrive3/pure_data/masks/5124097,5124097,0,292,/datadrive3/pure_data/boxs/5124097
 man using laptop and making a toast with his friend,/datadrive3/pure_data/videos/5054306.mp4,160,1920,1080,/datadrive3/pure_data/masks/5054306,5054306,0,159,/datadrive3/pure_data/boxs/5054306
 back view of man walking in countryside,/datadrive3/pure_data/videos/5694761.mp4,792,1920,1080,/datadrive3/pure_data/masks/5694761,5694761,0,791,/datadrive3/pure_data/boxs/5694761
 go kart skidding in the race track,/datadrive3/pure_data/videos/5638240.mp4,324,1920,1080,/datadrive3/pure_data/masks/5638240,5638240,0,323,/datadrive3/pure_data/boxs/5638240
 women dancing in front of a mirror,/datadrive3/pure_data/videos/5585987.mp4,88,606,1080,/datadrive3/pure_data/masks/5585987,5585987,0,87,/datadrive3/pure_data/boxs/5585987
 a man busy working on his laptop,/datadrive3/pure_data/videos/5495895.mp4,796,606,1080,/datadrive3/pure_data/masks/5495895,5495895,0,795,/datadrive3/pure_data/boxs/5495895
A close-up of a seal swimming underwater through a bed of kelp.,/datadrive3/pure_data/videos/5607741.mp4,408,1920,1080,/datadrive3/pure_data/masks/5607741,5607741,0,407,/datadrive3/pure_data/boxs/5607741
 close up video of an elderly woman,/datadrive3/pure_data/videos/5585333.mp4,758,1920,1012,/datadrive3/pure_data/masks/5585333,5585333,0,757,/datadrive3/pure_data/boxs/5585333
 soap bars on the table,/datadrive3/pure_data/videos/5420483.mp4,543,606,1080,/datadrive3/pure_data/masks/5420483,5420483,0,542,/datadrive3/pure_data/boxs/5420483
 flattening chocolate bars with a rolling pin,/datadrive3/pure_data/videos/5666026.mp4,491,1920,1012,/datadrive3/pure_data/masks/5666026,5666026,0,490,/datadrive3/pure_data/boxs/5666026
 female hand holding rosary,/datadrive3/pure_data/videos/5366579.mp4,287,606,1080,/datadrive3/pure_data/masks/5366579,5366579,0,286,/datadrive3/pure_data/boxs/5366579
"A thick, pink smoothie pours from a blender into a coconut bowl, frozen in mid-flow with a blurred background.",/datadrive3/pure_data/videos/5152084.mp4,239,568,1080,/datadrive3/pure_data/masks/5152084,5152084,0,238,/datadrive3/pure_data/boxs/5152084
 a woman wall climbing,/datadrive3/pure_data/videos/5376218.mp4,190,1920,1080,/datadrive3/pure_data/masks/5376218,5376218,0,189,/datadrive3/pure_data/boxs/5376218
 low angle shot of a tree,/datadrive3/pure_data/videos/5708307.mp4,134,1920,1080,/datadrive3/pure_data/masks/5708307,5708307,0,133,/datadrive3/pure_data/boxs/5708307
"A person stands on rocks, clothed in a white crochet dress, hands gently clasped together, against the backdrop of a setting sun.",/datadrive3/pure_data/videos/5201401.mp4,281,606,1080,/datadrive3/pure_data/masks/5201401,5201401,0,280,/datadrive3/pure_data/boxs/5201401
 women walking though pathway with her bicycle,/datadrive3/pure_data/videos/5149814.mp4,476,1920,1080,/datadrive3/pure_data/masks/5149814,5149814,0,475,/datadrive3/pure_data/boxs/5149814
 shopaholic women at crosswalk,/datadrive3/pure_data/videos/5705008.mp4,249,606,1080,/datadrive3/pure_data/masks/5705008,5705008,0,248,/datadrive3/pure_data/boxs/5705008
 people on the tree top,/datadrive3/pure_data/videos/5530816.mp4,133,1920,1080,/datadrive3/pure_data/masks/5530816,5530816,0,132,/datadrive3/pure_data/boxs/5530816
"A person with a tattooed arm is wearing a black leather jacket, partially obscured by an overlay.",/datadrive3/pure_data/videos/5103269.mp4,919,606,1080,/datadrive3/pure_data/masks/5103269,5103269,0,918,/datadrive3/pure_data/boxs/5103269
 couple taking photographs of halloween decorations,/datadrive3/pure_data/videos/5559446.mp4,687,606,1080,/datadrive3/pure_data/masks/5559446,5559446,0,686,/datadrive3/pure_data/boxs/5559446
 elderly couple with face masks chatting outdoors,/datadrive3/pure_data/videos/5684275.mp4,275,1920,1080,/datadrive3/pure_data/masks/5684275,5684275,0,274,/datadrive3/pure_data/boxs/5684275
 high angle view of river and city,/datadrive3/pure_data/videos/5569036.mp4,108,1920,1080,/datadrive3/pure_data/masks/5569036,5569036,0,107,/datadrive3/pure_data/boxs/5569036
 rich elderly woman with pet dog entering hotel reception,/datadrive3/pure_data/videos/5373058.mp4,576,1920,1012,/datadrive3/pure_data/masks/5373058,5373058,0,575,/datadrive3/pure_data/boxs/5373058
 man throwing punches in the air,/datadrive3/pure_data/videos/5752171.mp4,334,1920,1080,/datadrive3/pure_data/masks/5752171,5752171,0,333,/datadrive3/pure_data/boxs/5752171
"Two individuals are engaged in a conversation at a wooden table in a lush park, with one holding a beverage cup.",/datadrive3/pure_data/videos/5087303.mp4,267,1920,1080,/datadrive3/pure_data/masks/5087303,5087303,0,266,/datadrive3/pure_data/boxs/5087303
 a person reading the bible,/datadrive3/pure_data/videos/5206014.mp4,630,606,1080,/datadrive3/pure_data/masks/5206014,5206014,0,629,/datadrive3/pure_data/boxs/5206014
 video of ballerina holding the post,/datadrive3/pure_data/videos/5051340.mp4,188,1920,1080,/datadrive3/pure_data/masks/5051340,5051340,0,187,/datadrive3/pure_data/boxs/5051340
 mother and children cooking together in the kitchen,/datadrive3/pure_data/videos/5593550.mp4,1007,1920,1080,/datadrive3/pure_data/masks/5593550,5593550,0,1006,/datadrive3/pure_data/boxs/5593550
Two individuals with contrasting hair colors are captured in a close and personal moment against a white curtain backdrop.,/datadrive3/pure_data/videos/5700409.mp4,248,1920,1080,/datadrive3/pure_data/masks/5700409,5700409,0,247,/datadrive3/pure_data/boxs/5700409
 people in group therapy session,/datadrive3/pure_data/videos/5713511.mp4,237,606,1080,/datadrive3/pure_data/masks/5713511,5713511,0,236,/datadrive3/pure_data/boxs/5713511
 man using a laptop and celebrating,/datadrive3/pure_data/videos/5704045.mp4,565,1920,1080,/datadrive3/pure_data/masks/5704045,5704045,0,564,/datadrive3/pure_data/boxs/5704045
 a person putting bananas in a blender,/datadrive3/pure_data/videos/5318754.mp4,414,1920,1012,/datadrive3/pure_data/masks/5318754,5318754,0,413,/datadrive3/pure_data/boxs/5318754
 close up video of a dog,/datadrive3/pure_data/videos/5478926.mp4,369,1920,1080,/datadrive3/pure_data/masks/5478926,5478926,0,368,/datadrive3/pure_data/boxs/5478926
 female hands holding pink ribbon,/datadrive3/pure_data/videos/5702193.mp4,123,568,1080,/datadrive3/pure_data/masks/5702193,5702193,0,122,/datadrive3/pure_data/boxs/5702193
 a girl eating an orange,/datadrive3/pure_data/videos/5273143.mp4,326,1920,1012,/datadrive3/pure_data/masks/5273143,5273143,0,325,/datadrive3/pure_data/boxs/5273143
"A person lies in bed with a vinyl record playing beside them, in a room with plain white walls.",/datadrive3/pure_data/videos/5085497.mp4,455,1920,1012,/datadrive3/pure_data/masks/5085497,5085497,0,454,/datadrive3/pure_data/boxs/5085497
 elderly woman looking up,/datadrive3/pure_data/videos/5473569.mp4,60,606,1080,/datadrive3/pure_data/masks/5473569,5473569,0,59,/datadrive3/pure_data/boxs/5473569
 a person touching own skin,/datadrive3/pure_data/videos/5201402.mp4,300,606,1080,/datadrive3/pure_data/masks/5201402,5201402,0,299,/datadrive3/pure_data/boxs/5201402
 woman with her dog reading book in a park,/datadrive3/pure_data/videos/5226981.mp4,286,1920,1080,/datadrive3/pure_data/masks/5226981,5226981,0,285,/datadrive3/pure_data/boxs/5226981
